1092,43,43,43,20,20,0.90529,0.018148,0.91483384,0.016333198,0.92430484,0.014518398,0.92430484,0.014518398,0.88377584,0.062703598
1093,43,43,43,20,20,0.905362,0.0183438,0.914898425,0.016509418,0.924362225,0.014675038,0.924362225,0.014675038,0.883826025,0.062840658
1094,43,43,43,20,20,0.905497,0.018583,0.915019522,0.016724698,0.924469822,0.014866398,0.924469822,0.014866398,0.883920122,0.063008098
1095,43,43,43,20,20,0.905714,0.018865,0.915214178,0.016978498,0.924642778,0.015091998,0.924642778,0.015091998,0.884071378,0.063205498
1096,43,43,43,20,20,0.905948,0.019188,0.915424088,0.017269197,0.924829288,0.015350397,0.924829288,0.015350397,0.884234488,0.063431597
1097,43,43,43,20,20,0.906095,0.0195496,0.915555958,0.017594637,0.924946458,0.015639677,0.924946458,0.015639677,0.884336958,0.063684717
1098,43,43,43,20,20,0.906074,0.019948,0.915537119,0.017953197,0.924929719,0.015958397,0.924929719,0.015958397,0.884322319,0.063963597
1099,43,43,43,20,20,0.905881,0.0203831,0.915363985,0.018344786,0.924775885,0.016306476,0.924775885,0.016306476,0.884187785,0.064268166
1100,43,43,43,20,20,0.905587,0.0208557,0.915100254,0.018770126,0.924541554,0.016684556,0.924541554,0.016684556,0.883982854,0.064598986
1101,43,43,43,20,20,0.905297,0.0213674,0.914840119,0.019230656,0.924310419,0.017093916,0.924310419,0.017093916,0.883780719,0.064957176
1102,43,43,43,20,20,0.905085,0.0219185,0.914649956,0.019726645,0.924141456,0.017534795,0.924141456,0.017534795,0.883632956,0.065342945
1103,43,43,43,20,20,0.90495,0.0225078,0.914528864,0.020257014,0.924033864,0.018006234,0.924033864,0.018006234,0.883538864,0.065755454
1104,43,43,43,20,20,0.904816,0.0231331,0.91440867,0.020819783,0.92392707,0.018506473,0.92392707,0.018506473,0.88344547,0.066193163
1105,43,43,43,20,20,0.904581,0.0237921,0.914197887,0.021412882,0.923739787,0.019033672,0.923739787,0.019033672,0.883281687,0.066654462
1106,43,43,43,20,20,0.904175,0.0244836,0.913833737,0.022035231,0.923416237,0.019586871,0.923416237,0.019586871,0.882998737,0.067138511
1107,43,43,43,20,20,0.903607,0.0252083,0.913324312,0.02268746,0.922963612,0.02016663,0.922963612,0.02016663,0.882602912,0.0676458
1108,43,43,43,20,20,0.902955,0.0259681,0.912739586,0.023371278,0.922444086,0.020774468,0.922444086,0.020774468,0.882148586,0.068177658
1109,43,43,43,20,20,0.902321,0.0267645,0.912171042,0.024088036,0.921938942,0.021411586,0.921938942,0.021411586,0.881706842,0.068735136
1110,43,43,43,20,20,0.90177,0.0275979,0.91167696,0.024838094,0.92149996,0.022078304,0.92149996,0.022078304,0.88132296,0.069318514
1111,43,43,43,20,20,0.901292,0.0284672,0.911248361,0.025620461,0.921119161,0.022773741,0.921119161,0.022773741,0.880989961,0.069927021
1112,43,43,43,20,20,0.900808,0.0293699,0.910814404,0.026432888,0.920733604,0.023495898,0.920733604,0.023495898,0.880652804,0.070558908
1113,43,43,43,20,20,0.900217,0.0303041,0.910284543,0.027273664,0.920262843,0.024243254,0.920262843,0.024243254,0.880241143,0.071212844
1114,43,43,43,20,20,0.899455,0.0312691,0.909601422,0.02814216,0.919655922,0.02501525,0.919655922,0.02501525,0.879710422,0.07188834
1115,43,43,43,20,20,0.898535,0.0322663,0.908776736,0.029039635,0.918923236,0.025813005,0.918923236,0.025813005,0.879069736,0.072586375
1116,43,43,43,20,20,0.897533,0.0332981,0.907878643,0.029968249,0.918125343,0.026638439,0.918125343,0.026638439,0.878372043,0.073308629
1117,43,43,43,20,20,0.896548,0.0343665,0.90699589,0.030929802,0.91734109,0.027493152,0.91734109,0.027493152,0.87768629,0.074056502
1118,43,43,43,20,20,0.895645,0.0354718,0.906186716,0.031924564,0.916622216,0.028377384,0.916622216,0.028377384,0.877057716,0.074830204
1119,43,43,43,20,20,0.894812,0.0366125,0.905440346,0.032951184,0.915959146,0.029289934,0.915959146,0.029289934,0.876477946,0.075628684
1120,43,43,43,20,20,0.893974,0.0377859,0.904689573,0.034007233,0.915292173,0.030228643,0.915292173,0.030228643,0.875894773,0.076450053
1121,43,43,43,20,20,0.893032,0.0389898,0.903845718,0.03509073,0.914542518,0.03119175,0.914542518,0.03119175,0.875239318,0.07729277
1122,43,43,43,20,20,0.89192,0.0402238,0.902849705,0.036201315,0.913657705,0.032178935,0.913657705,0.032178935,0.874465705,0.078156555
1123,43,43,43,20,20,0.890645,0.0414895,0.901707868,0.037340427,0.912643368,0.033191477,0.912643368,0.033191477,0.873578868,0.079042527
